id_estacion;id_carburante;precio_carburante 
5891;1;1,429
5891;6;1,299
5891;7;1,359
5892;1;1,389
5892;6;1,249
5893;1;1,579
5893;6;1,499
5893;7;1,579
5893;8;1,179
5894;1;1,584
5894;3;1,634
5894;4;1,716
5894;6;1,482
5894;7;1,582
5894;13;0,969
5895;1;1,566
5895;3;1,619
5895;6;1,537
5895;7;1,597
5896;1;1,539
5896;6;1,179
5897;4;1,363
5897;6;1,199
5897;8;0,872
5898;1;1,559
5898;6;1,459
5898;8;1,299
5899;1;1,518
5899;6;1,498
5899;7;1,548
5899;8;1,108
5900;1;1,549
5900;6;1,499
5900;7;1,589
5901;6;1,284
5901;8;1,098
5902;1;1,559
5902;4;1,699
5902;6;1,499
5902;7;1,589
5902;8;1,099
5902;13;0,885
5903;1;1,549
5903;3;1,609
5903;6;1,469
5903;7;1,559
5903;8;1,099
5904;1;1,409
5904;6;1,319
5904;7;1,369
5904;8;0,929
5905;1;1,549
5905;4;1,679
5905;6;1,469
5905;7;1,539
5905;8;1,059
5906;1;1,509
5906;4;1,671
5906;6;1,419
5906;7;1,489
5907;1;1,559
5907;4;1,701
5907;6;1,509
5907;7;1,599
5908;1;1,549
5908;4;1,669
5908;6;1,509
5908;7;1,609
5908;13;0,929
5909;1;1,419
5909;4;1,809
5909;6;1,319
5910;1;1,539
5910;6;1,499
5911;1;1,554
5911;3;1,604
5911;4;1,686
5911;6;1,482
5911;7;1,582
5911;8;1,019
5912;1;1,399
5912;6;1,299
5912;7;1,319
5913;1;1,529
5913;4;1,659
5913;6;1,489
5913;7;1,539
5914;1;1,489
5914;6;1,409
5914;7;1,479
5914;8;1,099
5915;1;1,529
5915;6;1,489
5915;7;1,549
5916;1;1,509
5916;6;1,429
5916;7;1,489
5916;8;0,949
5917;1;1,339
5917;6;1,259
5917;8;0,929
5918;1;1,559
5918;4;1,702
5918;6;1,509
5918;7;1,599
5918;8;1,099
5919;1;1,559
5919;4;1,702
5919;6;1,509
5919;7;1,599
5920;1;1,37
5920;6;1,259
5920;8;0,919
5921;1;1,559
5921;6;1,509
5921;7;1,599
5921;8;1,099
5922;1;1,419
5922;6;1,349
5922;7;1,359
5923;1;1,419
5923;6;1,349
5923;7;1,359
5923;12;1,319
5924;1;1,529
5924;4;1,669
5924;6;1,489
5924;7;1,549
5925;1;1,519
5925;4;1,649
5925;6;1,479
5925;7;1,539
5926;1;1,369
5926;6;1,279
5927;1;1,519
5927;4;1,639
5927;6;1,469
5927;7;1,529
5927;8;1,132
5928;1;1,539
5928;4;1,739
5928;6;1,469
5928;7;1,569
5928;8;1,132
5929;1;1,519
5929;4;1,639
5929;6;1,469
5929;7;1,529
5929;8;1,132
5930;1;1,389
5930;6;1,299
5931;1;1,46
5931;6;1,359
5931;8;0,929
5932;6;1,349
5932;8;1,039
5933;1;1,499
5933;3;1,499
5933;4;1,649
5933;6;1,419
5933;7;1,449
5933;8;1,099
5933;13;0,969
5934;6;1,29
5934;8;0,96
5935;1;1,569
5935;4;1,689
5935;6;1,519
5935;7;1,559
5936;6;1,193
5937;1;1,469
5937;6;1,369
5937;8;0,999
5938;1;1,459
5938;6;1,339
5938;7;1,359
5938;8;1,039
5939;1;1,499
5939;4;1,619
5939;6;1,469
5939;7;1,529
5939;8;1,13
5940;1;1,509
5940;6;1,449
5940;8;1,129
5941;1;1,4
5941;6;1,32
5941;8;1,01
5942;1;1,539
5942;4;1,699
5942;6;1,449
5942;7;1,549
5942;8;1,309
5943;1;1,36
5943;6;1,251
5943;8;0,89
5944;1;1,559
5944;6;1,499
5944;7;1,579
5945;1;1,383
5945;6;1,29
5945;8;0,904
5946;1;1,499
5946;6;1,479
5946;7;1,539
5946;8;1,119
5947;1;1,46
5947;6;1,33
5947;8;0,96
5948;1;1,559
5948;4;1,759
5948;6;1,519
5948;7;1,609
5948;8;1,169
5949;1;1,499
5949;6;1,509
5949;7;1,569
5949;8;1,17
5950;1;1,519
5950;4;1,639
5950;6;1,439
5950;7;1,499
5950;8;1,199
5951;1;1,499
5951;4;1,619
5951;6;1,399
5951;7;1,489
5951;8;1,159
5952;1;1,38
5952;6;1,33
5952;8;0,96
5953;1;1,499
5953;6;1,469
5953;7;1,529
5953;8;1,166
5954;1;1,529
5954;4;1,639
5954;6;1,479
5954;7;1,549
5954;8;1,169
5955;1;1,439
5955;6;1,329
5956;1;1,529
5956;6;1,439
5956;7;1,539
5956;8;1,179
5957;1;1,529
5957;6;1,429
5957;8;1,09
5958;6;1,3
5958;8;0,93
5959;1;1,49
5959;6;1,33
5959;7;1,38
5959;8;1
5960;1;1,36
5960;6;1,28
5960;8;0,9
5961;1;1,49
5961;6;1,33
5961;7;1,38
5961;8;1
5962;1;1,499
5962;4;1,619
5962;6;1,469
5962;7;1,529
5962;8;1,093
5963;1;1,429
5963;6;1,339
5963;8;0,993
5964;1;1,479
5964;6;1,426
5964;8;1,035
5965;1;1,558
5965;4;1,704
5965;6;1,499
5965;7;1,601
5966;1;1,459
5966;6;1,359
5966;7;1,419
5967;1;1,549
5967;6;1,519
5967;7;1,579
5968;1;1,559
5968;4;1,699
5968;6;1,459
5968;7;1,539
5968;13;1,059
5969;1;1,499
5969;6;1,469
5969;7;1,529
5970;1;1,489
5970;6;1,419
5970;8;1,089
5971;1;1,44
5971;6;1,28
5972;1;1,549
5972;6;1,519
5972;7;1,579
5972;8;1,13
5973;1;1,529
5973;4;1,619
5973;6;1,465
5973;7;1,525
5973;8;1,12
5974;1;1,75
5974;6;1,619
5975;1;1,384
5975;6;1,31
5975;8;0,94
5976;1;1,489
5976;6;1,419
5976;8;1,089
5977;1;1,566
5977;6;1,469
5977;8;1,11
5978;1;1,479
5978;6;1,349
5978;8;1,029
5979;1;1,549
5979;4;1,719
5979;6;1,479
5979;7;1,489
5979;8;1,259
5980;1;1,489
5980;6;1,419
5980;8;1,089
5981;1;1,499
5981;6;1,469
5981;7;1,529
5981;8;1,128
5982;1;1,574
5982;4;1,743
5982;6;1,465
5982;7;1,534
5982;8;1,161
5983;1;1,499
5983;4;1,639
5983;6;1,409
5983;7;1,489
5983;8;1,159
5984;1;1,386
5984;6;1,289
5984;8;0,911
5985;1;1,549
5985;6;1,519
5985;7;1,579
5986;1;1,376
5986;6;1,189
5987;1;1,333
5987;6;1,18
5987;8;0,881
5988;1;1,376
5988;6;1,189
5989;1;1,549
5989;6;1,449
5989;7;1,519
5989;8;1,099
5990;1;1,5
5990;6;1,4
5990;8;1,07
5991;1;1,609
5991;6;1,479
5991;7;1,539
5992;1;1,429
5992;6;1,259
5993;1;1,579
5993;4;1,699
5993;6;1,469
5993;7;1,479
5994;1;1,479
5994;6;1,369
5994;8;1,06
5995;1;1,499
5995;4;1,619
5995;6;1,479
5995;7;1,539
5995;8;1,093
5996;1;1,459
5996;6;1,299
5996;8;1,027
5997;1;1,466
5997;6;1,37
5997;8;0,998
5998;1;1,489
5998;6;1,419
5998;8;1,089
5999;1;1,489
5999;6;1,419
5999;8;1,089
6000;1;1,459
6000;6;1,299
6000;8;1,027
6001;1;1,518
6001;4;1,628
6001;6;1,498
6001;7;1,548
6001;8;1,108
6002;1;1,518
6002;4;1,628
6002;6;1,498
6002;7;1,548
6002;8;1,108
6003;1;1,519
6003;4;1,639
6003;6;1,499
6003;7;1,559
6003;8;1,113
6003;13;0,919
6004;1;1,509
6004;4;1,609
6004;6;1,379
6004;7;1,419
6005;1;1,469
6005;6;1,299
6006;1;1,558
6006;6;1,509
6006;7;1,598
6007;1;1,469
6007;6;1,299
6008;1;1,475
6008;6;1,295
6009;1;1,449
6009;6;1,279
6010;1;1,419
6010;6;1,339
6010;8;1,1
6011;1;1,4
6011;6;1,325
6011;8;0,949
6012;1;1,4
6012;6;1,325
6012;7;1,355
6012;8;0,949
6013;8;1,3
6014;1;1,499
6014;6;1,489
6014;7;1,549
6014;8;1,13
6015;1;1,489
6015;6;1,439
6016;1;1,499
6016;4;1,619
6016;6;1,469
6016;7;1,559
6016;8;1,139
6017;1;1,489
6017;6;1,419
6017;8;1,089
6018;1;1,489
6018;6;1,419
6018;8;1,089
6019;1;1,499
6019;6;1,469
6020;1;1,4
6020;6;1,29
6020;8;0,94
6021;1;1,401
6021;6;1,343
6021;8;0,952
6022;1;1,489
6022;6;1,419
6022;8;1,089
6023;1;1,499
6023;4;1,619
6023;6;1,479
6023;7;1,539
6023;8;1,128
6024;1;1,489
6024;6;1,419
6024;8;1,089
6025;1;1,35
6025;6;1,25
6026;1;1,479
6026;6;1,419
6026;7;1,429
6026;8;1,279
6027;1;1,329
6027;6;1,208
6027;7;1,24
6028;6;1,3
6028;8;1
6029;1;1,529
6029;6;1,429
6029;7;1,459
6029;8;1,099
6030;6;1,32
6030;8;0,96
6031;1;1,559
6031;6;1,449
6031;7;1,519
6032;1;1,569
6032;4;1,729
6032;6;1,439
6032;7;1,539
6033;1;1,499
6033;4;1,629
6033;6;1,409
6033;7;1,439
6033;8;1,099
6034;1;1,559
6034;4;1,669
6034;6;1,444
6034;7;1,499
6035;1;1,509
6035;3;1,559
6035;4;1,649
6035;6;1,429
6035;7;1,529
6035;8;1,172
6036;1;1,479
6036;6;1,349
6037;1;1,445
6037;4;1,529
6037;6;1,361
6038;1;1,549
6038;4;1,699
6038;6;1,439
6038;7;1,519
6038;8;1,5
6039;1;1,539
6039;6;1,439
6040;1;1,419
6040;6;1,329
6041;1;1,539
6041;4;1,709
6041;6;1,439
6041;7;1,519
6041;13;0,889
6042;1;1,559
6042;6;1,449
6042;7;1,539
6043;6;1,339
6044;1;1,519
6044;4;1,619
6044;6;1,409
6044;7;1,469
6045;1;1,769
6045;4;1,8
6045;6;1,6
6045;7;1,705
6046;1;1,499
6046;4;1,619
6046;6;1,409
6046;7;1,469
6047;1;1,565
6047;4;1,763
6047;6;1,453
6047;7;1,509
6048;1;1,499
6048;3;1,539
6048;4;1,619
6048;6;1,439
6048;7;1,539
6049;1;1,559
6049;4;1,689
6049;6;1,459
6049;7;1,519
6050;1;1,539
6050;4;1,699
6050;6;1,449
6051;1;1,413
6051;6;1,34
6051;8;0,959
6052;1;1,499
6052;6;1,429
6052;8;1,156
6053;1;1,539
6053;6;1,419
6053;7;1,479
6054;1;1,499
6054;4;1,649
6054;6;1,429
6054;7;1,519
6055;1;1,529
6055;4;1,709
6055;6;1,459
6055;7;1,529
6056;1;1,529
6056;6;1,429
6056;7;1,489
6057;1;1,539
6057;4;1,699
6057;6;1,439
6057;7;1,499
6058;1;1,53
6058;4;1,69
6058;6;1,43
6059;1;1,518
6059;4;1,658
6059;6;1,398
6059;7;1,498
6059;8;1,248
6060;1;1,499
6060;6;1,409
6060;7;1,469
6060;8;1,209
6061;1;1,539
6061;4;1,709
6061;6;1,439
6061;7;1,519
6062;6;1,3
6063;1;1,499
6063;4;1,619
6063;6;1,439
6063;7;1,539
6064;1;1,449
6064;6;1,349
6065;1;1,529
6065;3;1,589
6065;6;1,449
6065;7;1,509
6065;13;0,989
6066;1;1,729
6066;6;1,599
6067;1;1,529
6067;6;1,429
6067;7;1,489
6068;1;1,499
6068;4;1,619
6068;6;1,409
6068;7;1,489
6069;1;1,449
6069;6;1,381
6070;1;1,534
6070;6;1,429
6070;7;1,495
6070;8;1,102
6071;1;1,399
6071;6;1,289
6071;7;1,359
6072;1;1,499
6072;6;1,419
6072;7;1,519
6073;1;1,459
6073;4;1,599
6073;6;1,379
6073;7;1,449
6074;1;1,529
6074;4;1,669
6074;6;1,439
6074;7;1,539
6074;13;0,989
6075;1;1,515
6075;6;1,415
6075;7;1,495
6076;1;1,539
6076;4;1,694
6076;6;1,429
6076;7;1,509
6076;13;0,999
6077;1;1,494
6077;4;1,626
6077;6;1,422
6077;7;1,531
6077;13;0,979
6078;1;1,529
6078;4;1,689
6078;6;1,449
6078;7;1,549
6078;13;0,979
6079;1;1,399
6079;6;1,299
6079;7;1,309
6080;1;1,519
6080;4;1,649
6080;6;1,419
6080;7;1,459
6081;1;1,529
6081;3;1,569
6081;4;1,689
6081;6;1,439
6081;7;1,539
6082;1;1,399
6082;6;1,299
6083;1;1,399
6083;6;1,299
6083;7;1,309
6084;1;1,409
6084;6;1,309
6084;7;1,349
6085;1;1,459
6085;4;1,599
6085;6;1,369
6085;7;1,449
6086;1;1,399
6086;6;1,299
6086;7;1,309
6087;1;1,519
6087;4;1,629
6087;6;1,429
6087;7;1,489
6088;1;1,399
6088;6;1,299
6088;7;1,309
6089;1;1,449
6089;4;1,549
6089;6;1,379
6089;7;1,429
6090;1;1,519
6090;4;1,659
6090;6;1,439
6090;7;1,509
6091;1;1,519
6091;4;1,659
6091;6;1,439
6091;7;1,509
6092;6;1,38
6093;1;1,449
6093;4;1,549
6093;6;1,379
6093;7;1,429
6093;14;1,669
6094;1;1,529
6094;4;1,649
6094;6;1,439
6094;7;1,539
6095;1;1,549
6095;6;1,439
6095;7;1,529
6096;1;1,509
6096;4;1,649
6096;6;1,439
6096;7;1,529
6096;8;1,211
6097;1;1,509
6097;4;1,649
6097;6;1,429
6097;7;1,519
6098;1;1,529
6098;6;1,429
6098;8;0,989
6099;6;1,319
6100;1;1,429
6100;4;1,719
6100;6;1,299
6101;6;1,439
6102;1;1,499
6102;6;1,409
6102;7;1,479
6103;1;1,559
6103;4;1,689
6103;6;1,459
6104;1;1,549
6104;4;1,699
6104;6;1,449
6104;7;1,499
6105;1;1,439
6105;6;1,325
6106;1;1,529
6106;4;1,669
6106;6;1,439
6106;13;0,979
6107;1;1,519
6107;4;1,659
6107;6;1,419
6107;7;1,459
6108;1;1,539
6108;4;1,699
6108;6;1,439
6108;7;1,499
6109;1;1,529
6109;6;1,429
6109;7;1,519
6110;1;1,549
6110;4;1,709
6110;6;1,449
6110;7;1,509
6111;6;1,247
6112;1;1,554
6112;3;1,634
6112;4;1,686
6112;6;1,459
6112;7;1,539
6112;8;1,189
6113;1;1,439
6113;4;1,559
6113;6;1,329
6113;7;1,389
6114;1;1,549
6114;3;1,579
6114;4;1,699
6114;6;1,449
6114;7;1,499
6115;1;1,529
6115;4;1,679
6115;6;1,429
6115;7;1,499
6116;1;1,539
6116;4;1,699
6116;6;1,439
6116;7;1,499
6117;1;1,439
6117;6;1,325
6118;1;1,529
6118;6;1,429
6118;7;1,499
6119;1;1,529
6119;4;1,669
6119;6;1,439
6120;1;1,549
6120;3;1,629
6120;6;1,449
6120;7;1,529
6121;1;1,549
6121;4;1,709
6121;6;1,449
6121;7;1,509
6122;2;1,439
6122;5;1,6
6122;6;1,329
6122;7;1,447
6123;1;1,495
6123;6;1,435
6124;1;1,499
6124;4;1,619
6124;6;1,409
6124;7;1,469
6125;1;1,594
6125;6;1,419
6125;7;1,485
6126;1;1,529
6126;6;1,439
6127;1;1,539
6127;4;1,649
6127;6;1,429
6127;7;1,539
6128;1;1,559
6128;4;1,719
6128;6;1,459
6128;7;1,559
6129;1;1,559
6129;4;1,719
6129;6;1,469
6129;7;1,559
6130;1;1,549
6130;4;1,699
6130;6;1,449
6130;7;1,549
6131;8;0,924
6132;1;1,569
6132;4;1,701
6132;6;1,477
6132;7;1,567
6133;1;1,569
6133;4;1,701
6133;6;1,477
6133;7;1,567
6134;1;1,459
6134;6;1,349
6135;1;1,514
6135;4;1,585
6135;6;1,418
6135;7;1,525
6136;1;1,449
6136;4;1,549
6136;6;1,379
6136;7;1,429
6137;1;1,519
6137;4;1,679
6137;6;1,429
6137;7;1,529
6138;1;1,409
6138;6;1,309
6138;7;1,349
6139;1;1,529
6139;6;1,429
6139;7;1,529
6140;1;1,549
6140;4;1,691
6140;6;1,439
6140;7;1,529
6141;1;1,529
6141;6;1,439
6141;7;1,539
6142;1;1,419
6142;6;1,329
6143;1;1,499
6143;6;1,389
6143;7;1,449
6144;1;1,499
6144;4;1,619
6144;6;1,429
6144;7;1,489
6145;1;1,409
6145;6;1,309
6145;8;0,909
6146;1;1,509
6146;4;1,629
6146;6;1,429
6146;7;1,529
6146;8;1,115
6147;1;1,539
6147;4;1,669
6147;6;1,449
6147;7;1,519
6148;1;1,529
6148;4;1,649
6148;6;1,439
6149;1;1,529
6149;4;1,649
6149;6;1,439
6150;1;1,554
6150;4;1,686
6150;6;1,458
6150;7;1,562
6150;13;0,969
6151;6;1,267
6151;8;0,924
6152;1;1,519
6152;4;1,639
6152;6;1,429
6152;7;1,459
6153;1;1,527
6153;3;1,578
6153;6;1,452
6153;7;1,547
6154;1;1,539
6154;4;1,689
6154;6;1,449
6154;7;1,489
6155;1;1,499
6155;6;1,369
6155;8;1,219
6156;1;1,485
6156;6;1,395
6157;1;1,528
6157;4;1,661
6157;6;1,428
6157;7;1,519
6158;1;1,509
6158;3;1,609
6158;6;1,419
6158;7;1,479
6158;8;1,099
6159;1;1,519
6159;4;1,659
6159;6;1,429
6159;7;1,519
6160;1;1,519
6160;4;1,659
6160;6;1,429
6160;7;1,519
6161;1;1,509
6161;6;1,429
6161;7;1,509
6161;8;1,191
6162;1;1,569
6162;6;1,479
6162;7;1,539
6162;8;1,159
6163;1;1,519
6163;4;1,659
6163;6;1,409
6163;7;1,499
6164;1;1,499
6164;6;1,429
6164;7;1,529
6165;1;1,489
6165;4;1,599
6165;6;1,389
6165;7;1,499
6165;8;1,239
6166;1;1,479
6166;6;1,379
6167;1;1,527
6167;4;1,659
6167;6;1,447
6167;7;1,522
6168;1;1,527
6168;4;1,659
6168;6;1,428
6168;7;1,507
6169;1;1,509
6169;6;1,409
6169;7;1,459
6170;1;1,529
6170;4;1,689
6170;6;1,439
6170;7;1,509
6171;1;1,529
6171;6;1,439
6171;8;0,989
6172;1;1,579
6172;4;1,719
6172;6;1,469
6172;7;1,539
6173;1;1,579
6173;4;1,719
6173;6;1,469
6173;7;1,539
6174;1;1,519
6174;6;1,389
6174;7;1,439
6175;1;1,514
6175;4;1,649
6175;6;1,414
6175;7;1,484
6176;1;1,514
6176;4;1,654
6176;6;1,424
6176;7;1,474
6177;1;1,569
6177;6;1,449
6177;7;1,519
6178;1;1,529
6178;3;1,589
6178;6;1,439
6178;7;1,509
6178;8;1,169
6179;1;1,509
6179;4;1,711
6179;6;1,439
6179;7;1,504
6180;1;1,509
6180;4;1,711
6180;6;1,439
6180;7;1,504
6181;1;1,479
6181;3;1,479
6181;6;1,339
6181;7;1,339
6182;1;1,589
6182;3;1,594
6182;6;1,478
6182;7;1,572
6183;1;1,489
6183;6;1,389
6183;7;1,419
6183;8;1,099
6184;1;1,5
6184;4;1,626
6184;6;1,424
6184;7;1,524
6185;1;1,499
6185;6;1,419
6185;7;1,519
6185;8;1,125
6186;1;1,5
6186;6;1,4
6187;1;1,529
6187;6;1,429
6188;1;1,499
6188;4;1,659
6188;6;1,429
6188;7;1,529
6189;6;1,267
6189;8;0,924
6190;1;1,484
6190;6;1,384
6190;7;1,474
6191;1;1,529
6191;4;1,609
6191;6;1,429
6191;7;1,529
6192;1;1,419
6192;6;1,339
6192;7;1,359
6193;1;1,519
6193;4;1,679
6193;6;1,439
6193;7;1,539
6194;1;1,519
6194;4;1,679
6194;6;1,439
6194;7;1,539
6195;1;1,529
6195;6;1,419
6195;7;1,499
6195;8;1,199
6196;1;1,409
6196;4;1,569
6196;6;1,309
6197;1;1,489
6197;4;1,629
6197;6;1,389
6197;7;1,469
6198;1;1,499
6198;4;1,639
6198;6;1,429
6198;7;1,529
6199;1;1,479
6199;6;1,359
6200;1;1,509
6200;4;1,649
6200;6;1,429
6200;7;1,519
6201;1;1,397
6201;6;1,297
6201;7;1,337
6202;1;1,659
6202;6;1,529
6203;1;1,343
6203;6;1,256
6204;1;1,529
6204;6;1,469
6204;7;1,519
6204;8;1,109
6205;1;1,559
6205;6;1,469
6206;6;1,29
6207;1;1,499
6207;4;1,629
6207;6;1,439
6207;7;1,489
6207;8;1,21
6208;1;1,37
6208;4;1,48
6208;6;1,295
6208;8;0,925
6209;1;1,379
6209;4;1,453
6209;6;1,304
6209;7;1,364
6209;8;0,918
6210;1;1,342
6210;6;1,255
6211;1;1,409
6211;4;1,549
6211;6;1,349
6211;7;1,429
6212;1;1,419
6212;4;1,559
6212;6;1,349
6213;8;0,744
6214;1;1,519
6214;4;1,649
6214;6;1,439
6214;7;1,499
6215;1;1,559
6215;6;1,479
6215;7;1,549
6215;8;1,169
6216;1;1,619
6216;4;1,749
6216;6;1,469
6216;7;1,559
6217;1;1,619
6217;4;1,749
6217;6;1,469
6217;7;1,559
6218;1;1,509
6218;4;1,649
6218;6;1,439
6218;7;1,499
6219;1;1,495
6219;4;1,666
6219;6;1,388
6219;7;1,388
6219;8;1,049
6220;1;1,499
6220;4;1,629
6220;6;1,439
6220;7;1,499
6221;8;0,99
6222;1;1,539
6222;4;1,659
6222;6;1,419
6222;7;1,479
6222;8;1,147
6223;6;1,265
6223;8;0,901
6224;1;1,498
6224;4;1,598
6224;6;1,428
6224;8;1,058
6225;6;1,391
6226;1;1,519
6226;4;1,651
6226;6;1,467
6226;7;1,525
6227;1;1,519
6227;4;1,679
6227;6;1,449
6227;7;1,539
6228;8;0,983
6229;1;1,439
6229;6;1,339
6229;7;1,389
6230;6;1,256
6230;8;0,896
6231;1;1,389
6231;6;1,299
6231;8;0,919
6232;1;1,499
6232;6;1,449
6232;7;1,509
6232;8;1,129
6233;1;1,389
6233;6;1,309
6233;8;0,929
6234;1;1,549
6234;4;1,699
6234;6;1,469
6234;7;1,539
6234;8;1,199
6235;1;1,38
6235;6;1,3
6235;8;0,95
6236;6;1,34
6236;8;0,95
6237;1;1,549
6237;4;1,709
6237;6;1,419
6237;7;1,519
6237;8;1,149
6238;1;1,549
6238;6;1,429
6238;7;1,529
6238;8;1,154
6239;6;1,369
6240;1;1,399
6240;6;1,299
6241;1;1,559
6241;4;1,699
6241;6;1,429
6242;1;1,343
6242;6;1,256
6243;1;1,559
6243;4;1,699
6243;6;1,479
6243;7;1,539
6243;13;0,959
6244;1;1,549
6244;6;1,469
6245;1;1,549
6245;4;1,699
6245;6;1,459
6245;7;1,519
6246;6;1,26
6247;1;1,589
6247;4;1,739
6247;6;1,509
6247;7;1,579
6248;1;1,479
6248;6;1,359
6248;7;1,389
6249;1;1,356
6249;6;1,256
6249;7;1,284
6250;1;1,529
6250;4;1,689
6250;6;1,439
6250;7;1,539
6251;1;1,539
6251;4;1,679
6251;6;1,439
6251;7;1,499
6252;1;1,448
6252;6;1,376
6253;1;1,539
6253;4;1,679
6253;6;1,439
6253;7;1,499
6254;1;1,484
6254;6;1,394
6255;1;1,541
6255;6;1,458
6255;7;1,508
6255;8;1,131
6255;13;0,999
6256;8;0,93
6257;1;1,379
6257;6;1,304
6257;7;1,364
6257;8;0,918
6258;1;1,425
6258;6;1,34
6258;8;0,957
6259;1;1,619
6259;4;1,749
6259;6;1,469
6259;7;1,559
6260;1;1,619
6260;4;1,749
6260;6;1,469
6260;7;1,559
6261;1;1,343
6261;6;1,256
6262;1;1,439
6262;4;1,579
6262;6;1,339
6262;7;1,419
6263;1;1,499
6263;6;1,399
6264;1;1,41
6264;6;1,3
6264;8;0,95
6265;1;1,579
6265;4;1,779
6265;6;1,488
6265;7;1,588
6266;1;1,348
6266;6;1,248
6266;7;1,308
6267;1;1,399
6267;6;1,299
6268;1;1,342
6268;6;1,255
6269;6;1,255
6270;1;1,559
6270;6;1,479
6271;1;1,368
6271;6;1,258
6272;8;0,91
6273;1;1,368
6273;6;1,268
6274;1;1,546
6274;4;1,676
6274;6;1,456
6274;7;1,546
6275;1;1,546
6275;6;1,459
6276;1;1,529
6276;6;1,459
6276;7;1,519
6277;1;1,534
6277;4;1,584
6277;6;1,444
6277;7;1,506
6278;1;1,389
6278;6;1,255
6278;7;1,275
6279;6;1,264
6279;8;0,847
6280;1;1,535
6280;6;1,455
6280;7;1,515
6280;8;1,025
6281;1;1,365
6281;6;1,265
6282;1;1,343
6282;6;1,256
6283;1;1,376
6283;6;1,276
6283;7;1,336
6284;1;1,379
6284;6;1,289
6284;7;1,349
6284;8;1,319
6285;1;1,529
6285;4;1,689
6285;6;1,449
6285;7;1,509
6285;13;0,969
6286;1;1,589
6286;4;1,789
6286;6;1,489
6286;7;1,589
6286;13;1,125
6287;1;1,499
6287;4;1,619
6287;6;1,419
6287;7;1,519
6288;1;1,342
6288;4;1,391
6288;6;1,255
6289;6;1,255
6289;8;0,895
6290;1;1,349
6290;6;1,278
6290;7;1,293
6290;8;0,926
6291;6;1,321
6292;8;0,885
6293;1;1,365
6293;6;1,256
6293;8;0,881
6294;1;1,538
6294;6;1,448
6294;7;1,478
6294;8;1,068
6295;1;1,515
6295;4;1,669
6295;6;1,439
6296;1;1,356
6296;6;1,256
6296;8;0,916
6297;6;1,28
6297;8;0,92
6298;1;1,574
6298;3;1,674
6298;6;1,507
6298;7;1,589
6299;1;1,519
6299;4;1,669
6299;6;1,459
6299;7;1,509
6300;1;1,599
6300;3;1,674
6300;6;1,499
6300;7;1,599
6301;15;1,239
6302;1;1,579
6302;4;1,699
6302;6;1,477
6303;1;1,43
6303;4;1,59
6303;6;1,34
6303;7;1,4
6304;1;1,519
6304;4;1,659
6304;6;1,459
6304;7;1,519
6305;1;1,594
6305;4;1,699
6305;6;1,505
6305;7;1,551
6306;1;1,569
6306;4;1,716
6306;6;1,479
6306;7;1,556
6307;1;1,519
6307;6;1,459
6307;7;1,519
6308;1;1,554
6308;4;1,686
6308;6;1,482
6308;7;1,547
6309;1;1,429
6309;6;1,329
6310;1;1,509
6310;4;1,649
6310;6;1,449
6310;7;1,509
6311;6;1,439
6312;1;1,354
6312;6;1,253
6313;13;1,03
6314;6;1,499
6314;8;1,245
6315;6;1,47
6315;8;1,195
6316;1;1,519
6316;4;1,679
6316;6;1,449
6316;7;1,539
6317;6;1,967
6318;6;1,544
6319;6;1,255
6320;1;1,519
6320;4;1,669
6320;6;1,459
6320;8;1,21
6321;1;1,342
6321;6;1,255
6322;6;1,38
6323;1;1,599
6323;3;1,699
6323;4;1,721
6323;6;1,489
6323;7;1,569
6324;1;1,459
6324;4;1,569
6324;6;1,359
6324;7;1,409
6325;14;1,209
6325;15;1,149
6326;6;1,313
6326;8;0,933
6327;1;1,355
6327;6;1,255
6328;1;1,539
6328;4;1,669
6328;6;1,479
6328;7;1,519
6328;13;1,05
6329;1;1,448
6329;6;1,376
6330;8;0,907
6331;1;1,378
6331;6;1,293
6331;8;0,907
6332;1;1,359
6332;6;1,254
6332;8;0,896
6333;1;1,519
6333;4;1,639
6333;6;1,449
6333;8;1,093
6334;1;1,519
6334;4;1,639
6334;6;1,449
6334;7;1,549
6334;8;1,093
6335;1;1,449
6335;4;1,569
6335;6;1,349
6335;7;1,399
6336;1;1,599
6336;3;1,649
6336;6;1,478
6336;7;1,551
6337;1;1,567
6337;4;1,707
6337;6;1,489
6337;8;1,139
6338;6;1,25
6338;8;0,87
6339;1;1,557
6339;4;1,696
6339;6;1,468
6339;7;1,556
6340;1;1,425
6340;4;1,486
6340;6;1,349
6340;8;0,968
6341;1;1,357
6341;6;1,256
6341;13;0,95
6342;1;1,499
6342;4;1,619
6342;6;1,419
6342;7;1,479
6343;1;1,37
6343;6;1,261
6343;8;0,91
6344;6;1,256
6344;8;0,896
6345;1;1,556
6345;3;1,662
6345;6;1,467
6345;7;1,539
6345;8;1,244
6346;1;1,584
6346;3;1,635
6346;6;1,507
6346;7;1,587
6346;8;1,209
6347;1;1,549
6347;4;1,689
6347;6;1,469
6347;7;1,529
6347;8;1,099
6348;1;1,343
6348;6;1,257
6349;1;1,549
6349;4;1,689
6349;6;1,449
6349;7;1,509
6350;1;1,479
6350;4;1,629
6350;6;1,379
6351;1;1,455
6351;6;1,358
6351;8;1,026
6352;1;1,329
6352;4;1,458
6352;6;1,239
6353;1;1,499
6353;4;1,619
6353;6;1,419
6353;7;1,479
6354;1;1,545
